cerrado_ticket,escalado_ticket,canal_reclamacion_regulador,fecha_apertura_reclamacion,fecha_resolucion_reclamacion,tipo_registro,numero_fila_activa,numero_fila_cerradas,producto_aprobado,productos_activos,id
True,False,EB - E-BANKING,2023-12-16,20/12/2023,Reclamación,0.0,7.598206823189727e-05,TC Garantizada,TC-CUENTA,659b7a890cfb66b51efb900837b61e11baeedc0f7983b0874a53b68e4058f3a8
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-11-22,28/11/2023,Reclamación,0.0,0.0,TC Garantizada,TC-CUENTA,e85a95b0fbb6bbe339cccf98d5b0832a7a4e20d35a44149785d5484e73e4f4dd
False,False,BM - PAGOS MÓVILES (Apps),2023-08-24,,Solicitud de funcionalidad,0.6008266051518647,0.9205987386976674,TC,TC-CUENTA,d7620c3762c8a60bf5846ebab90472623d7bdff8040f00eb1bbd51bd87d51648
True,False,EB - E-BANKING,2024-02-13,13/02/2024,Reclamación,9.611687812379854e-05,7.598206823189727e-05,TC Garantizada,TC-CUENTA,def9fce5241fe465632f57723be89382d351e886915ef14df998cc66c51e6b92
True,False,BM - PAGOS MÓVILES (Apps),2024-02-08,11/07/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,6cb8410831294e079ba5847a12a1a89cf67c641468759fd5bad643cc171feb4a
True,False,EB - E-BANKING,2024-01-31,31/01/2024,Reclamación,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,92bcdb93a5bd6a136edbdd625fc0a0dfd28b41c87f4cfe99cebf7443a8d62a1e
True,False,EB - E-BANKING,2023-11-03,08/11/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,69be3d3b1d70e42fd00f1abccf1c3dc6ca7cc6617a35d8da22c65e68928363b6
True,False,EB - E-BANKING,2023-12-21,22/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,9a30552efbe93f8741acb5cf2773c07016979fb6e0b7a98239f20b7edd71b2a3
True,False,BM - PAGOS MÓVILES (Apps),2023-11-14,17/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,cb3e75c132496077db8580c25a60b87994cb4cf3a97b3f7da697fb3c5a1eda64
True,False,EB - E-BANKING,2023-12-17,21/12/2023,Reclamación,0.0,0.0,TC Garantizada,TC-CUENTA,ddb716fa95bee3840641f6c21ff26f6cfecbbd3de06d6082cca7fb47d5417b1d
True,False,BM - PAGOS MÓVILES (Apps),2023-10-17,18/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,9ce73b69683e5910751f6c9c983530dac5395d4c948ac2a43c84a8120e94daeb
True,False,BM - PAGOS MÓVILES (Apps),2024-01-26,02/02/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,ac99af24f2ae82f983c1afd00ae6dc655750c8370039512e3409d6618851a5e4
True,False,BM - PAGOS MÓVILES (Apps),2023-11-14,24/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,ebeea89a164d930c37903bc02e1497e7daeb452f4289a0b5d2e59e44a9b966e2
True,False,BM - PAGOS MÓVILES (Apps),2023-10-25,15/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,c58845acbf6718d6bc8cde55b72ea815ea90a210241f8208c2e0191d81673a43
True,False,BM - PAGOS MÓVILES (Apps),2024-01-28,30/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,4aeae80756e2096b954a1ac2dbebe71709c56a1dc697dcf61d38294f604b473f
True,False,BM - PAGOS MÓVILES (Apps),2023-10-25,30/10/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA,51b43720f9ac0f4b1947baa1940660769fc844d827d86a1240a328f5b69a3723
False,False,BM - PAGOS MÓVILES (Apps),2024-01-19,,Solicitud de funcionalidad,0.9038831218762016,0.9764455588481118,TC,TC-CUENTA,d7620c3762c8a60bf5846ebab90472623d7bdff8040f00eb1bbd51bd87d51648
True,False,EB - E-BANKING,2024-02-28,04/03/2024,Reclamación,9.611687812379854e-05,0.0001519641364637,TC,TC-CUENTA-PRESTAMOS,f1d2266af137f40b7cc3aa05a4cd082c30f2cfe8cec996dc67ad0ce4119abf4c
True,False,BM - PAGOS MÓVILES (Apps),2023-09-05,14/09/2023,Solicitud,0.0,0.0,TC,CUENTA,6bddcd42f48093439ac69c3be264cf149c67446272192b112b1e3234158b4051
